,id,artist,title,album,popularity,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
653,745gh7xkccaAyxloF2PFR9,Black Panther,So Cold (feat. Celph Titled & Oktober Zero),The Darkest Night Ever!!,9,"1UxkzG5whu2kocC2CBdRrb, 6bJSpzkLD8XYKqsXJ5jJNS, 6zxNuvCHHDNfUVLWJlOvM4",0.54,0.655,11,-5.43,1,0.214,0.000902,0.0251,0.125,0.357,88.548,187402,4
654,1RftA6gr6bCVMOlMdLtXjg,2Pac,N.I.G.G.A. (Never Ignorant About Getting Goals Accomplished),Loyal To The Game,40,"1ZwdS5xdxEREPySFridCfh, 5pnbUBPifNnlusY8kTBivi",0.765,0.602,2,-4.793,1,0.42,0.212,0.000408,0.114,0.728,163.784,182213,4
655,5sLGYJOhLP197nmkaRMMEH,Al James,Ngayong Gabi,Ngayong Gabi,58,2G7VQ1kVhVfNagytlousgm,0.865,0.628,2,-7.614,0,0.143,0.594,0.0,0.2,0.433,116.009,267457,4
656,5yGGj1I1PlqFyGu2QMyccq,8ruki,Roule un shit,Steam,25,0ATaMBIaHwtM6LZpQam5r2,0.639,0.477,9,-7.476,0,0.239,0.654,0.0,0.16,0.281,164.911,116364,4
657,1HO8joClji5FmBunJEeSXK,Butter Bullets,Motocross,Noir Metal,9,5CMldmksskHkkH5CoGeY8m,0.451,0.559,9,-8.538,0,0.115,0.648,3.11e-06,0.12,0.119,95.358,196758,4
658,0y3FEhzJEgaz4XGo3f9eqW,Alcomindz,#Hot16Challenge2 Koldi,#Hot16Challenge2,8,"2lSeKGsCWN1QtTg6YYPknl, 2zNZ34akT59w1oQQ7T50yf",0.697,0.478,0,-11.16,0,0.338,0.349,5.89e-06,0.119,0.609,140.071,96392,4
659,200FGY3sLxI0CrdafKop2O,Lewis Parker,Fake Charades - Dirty Version,Masquerades & Silhouettes,8,3pRGDQwziDLpZdM6zVK7TM,0.706,0.849,0,-5.39,1,0.182,0.0545,2.59e-06,0.275,0.546,82.894,290200,4
660,2CluJTPlJ8l8LkQ7x7U1Vt,Lil Yachty,Dirty Mouth,Teenage Emotions,44,6icQOAFXDZKsumw3YXyusw,0.798,0.621,1,-7.691,1,0.341,0.176,0.0,0.347,0.314,130.037,167886,4
661,3vAWJ5qdgue8en1BP71Pjm,A June & J Beat,Never Give Up Instrumental (feat. Substantial),Jazz Nature Vol. 1,4,"5HuuQuiLH7Jh8J1WtpGHhv, 5FmThJ74ycmeBdQnu4Cfcw",0.755,0.522,9,-4.778,1,0.0404,0.00727,0.0842,0.0791,0.472,90.012,237939,4
662,4RpPNmYLkLttqVtB2oD5ZK,MC Ren,It's Like That,The Villain In Black,18,4fbyGOEjViyE97W58eGEgU,0.655,0.773,1,-7.21,1,0.315,0.0972,0.0,0.307,0.705,169.629,274200,4
663,07L4VJRoBKfWVhIU1IME5a,Da Grym Reefer,Grey,The Sum of All Fears (Deluxe Edition),0,0QN1AMikJsqwJ22XrgjnHS,0.77,0.72,6,-6.0,0,0.279,0.133,7.87e-05,0.289,0.869,131.016,137480,4
664,6m2oBaj67SWWGYMcOhzbCr,Face Candy,Ten,Waste Age Teen Land,9,6jc99eXuSt3PNy6aIiOUXG,0.685,0.42,6,-12.607,1,0.654,0.728,0.0284,0.0983,0.302,71.978,155587,4
665,74ozBdPG4zfj1hv7EF5hwP,Devin The Dude,Ooh Na Na Naa Naa,Kings Of Crunk,33,"0OMJR0LjjKv21qNvICTgbi, 51GnGVvOHfqOBA2ME9nZ1Z, 3ciRvbBIVz9fBoPbtSYq4x",0.756,0.56,11,-8.664,0,0.155,0.0648,0.0,0.105,0.742,133.987,289947,4
666,6PVsJjwfsRWEbqzVK9Qt8e,Matthew Chaim,Nobody But You,Nobody But You,40,70JkpECHBzs79FOYemfHwk,0.748,0.853,7,-4.727,1,0.096,0.359,1.08e-06,0.0706,0.986,84.975,129882,4
667,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,X 100PRE,83,4q3ewBCX7sLwd24euuV69X,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248,4
668,6d4k3z2D2h6EYrrILvymwE,Big Noyd,Recognize & Realize Part 1 - prod. Havoc,Episodes Of a Hustla,28,"4bwxkkA3AAwyymVwXjxz0F, 1GwxXgEc6oxCKQ5wykWXFs, 6UnvX7Zx85VNjOpLdaq49W",0.829,0.533,1,-8.619,1,0.165,0.209,0.0,0.347,0.772,93.022,248893,4
669,6MiewnVmXmdJ5u5ql7Jctm,RBL Posse,More Like an Orgy,A Lesson to Be Learned,22,6bvzW28MI89yFg4k5NTkR3,0.855,0.542,4,-11.924,1,0.217,0.0205,2.1e-06,0.126,0.73,111.187,237467,4
670,36LsGjRO90W9Nt2h2xIycw,LRX,Fonfon,Fonfon,4,"1AaWaaPf7F2qN6HBnxEZzy, 6PiHloNxORJpTmFz0SphKm",0.595,0.494,11,-9.872,0,0.373,0.701,0.0,0.0951,0.179,118.719,203678,4
671,2GNco2zPVEdgkC85SESXl3,Granuja,Círculo Vicioso,Círculo Vicioso,40,5KBPxIED8ejHkvhs4KCzyS,0.808,0.563,6,-7.275,0,0.158,0.206,2.26e-05,0.111,0.642,94.036,187021,4
672,6YxftGRqjxhUNMdy0hP2jj,GPC,Comedian,Ab 18,11,0h7qB0Tv5GCRFmrscLrELQ,0.758,0.666,9,-5.896,1,0.378,0.203,0.0,0.265,0.488,138.031,211733,4
673,6m9qPYXmhge2QhBLfFKnVF,Chance the Rapper,Same Drugs,Coloring Book,67,1anyVhU62p31KFi8MEzkbf,0.461,0.293,6,-9.52,1,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,257775,4
674,41OVjZTDpUNzvh2Gv8yWVR,Odd Squad,Long Time Comin',Fadanuf Fa Erybody,2,1Pf8zpKpjCeqTAvcU9tmai,0.564,0.822,5,-7.747,1,0.366,0.458,0.0,0.324,0.511,156.095,215053,4
675,7G4qDFMg5cjWBsIHfWSG1e,Abhi The Nomad,Dogs,Marbled,38,"1gUi2utSbJLNPddYENJAp4, 4yfLFQvOd6yU0sIUBNFken, 6n6q9tisHTgLP5ljnydzjg",0.883,0.649,0,-5.961,0,0.135,0.183,0.0,0.0392,0.872,118.025,228250,4
676,09WxJCWFMWAxTHBLLelpDS,Busta Rhymes,Woo Hah!! Got You All in Check,The Coming,56,1YfEcTuGvBQ8xSD1f53UnK,0.716,0.924,1,-5.433,1,0.324,0.0985,0.0,0.306,0.786,92.022,272813,4
677,27uj8wY486yzDkm45hue1e,Busta Rhymes,#Twerkit,#TWERKIT,49,"1YfEcTuGvBQ8xSD1f53UnK, 0hCNtLu0JehylgoiP8L4Gh",0.67,0.916,6,-4.344,0,0.439,0.159,4.39e-06,0.417,0.656,149.405,231320,4
678,28pzEGPJfsrCGJRtlfyLft,Webbie,Sneaky,Savage Life 4 (Deluxe Edition),9,6aIm51fHkokqlJn2vzNTH8,0.496,0.84,6,-4.181,0,0.248,0.134,0.0,0.115,0.684,152.717,255733,4
679,7faxIAgNDOy1KZFvakCcJd,The Jacka,See It Thru,What Happened To The World (Street Album),27,"1Z3HvW1V35gdsbhY20SMoU, 1ohPasht2JO30ZwkISFcio, 04HECiWVE4ogBNdOvJuyps",0.435,0.77,6,-3.754,1,0.263,0.07,0.0,0.532,0.347,143.89,290320,4
680,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,THE SCOTTS,THE SCOTTS,85,"2PaZWGu5T5nHjY2xxAkFsT, 0Y5tJX1MQlPlqiwlOH1tJY, 0fA0VVWsXO9YnASrzqfmYu",0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,165978,4
681,7jCECFe0YHgwivJV8dfpal,John Givez,Johnny Law Green Light,Soul Rebel,13,2RhGXxsDpB0eB122Ce3WYB,0.563,0.529,1,-14.686,1,0.451,0.323,0.0,0.522,0.672,88.402,319451,4
682,19l6i6YvhdngRHHq1DD43j,Bunny Sigler,Let Me Party With You,Let Me Party With You,6,4wyNEslyuNURfltXmivNeg,0.726,0.931,7,-8.243,1,0.0511,0.0187,0.0267,0.377,0.789,131.631,747307,4
683,0yGZVRYxs8lSaCdqRJ89aK,Zof Ziro,Tráteme Suave - Bonus Track,La Bomba de Ziroshima,38,"02zSCw0p861wNWUjuC2jc3, 5Njezu4xqAnJWdyzDf5gW7",0.723,0.516,11,-12.349,0,0.48,0.355,0.0,0.287,0.688,92.066,267391,4
684,3CzlF9XLFwzWLob8g84ccy,Myles Lloyd,Don Julio,Don Julio,11,3OgXv5i2hFt93vxZ8iVLcc,0.492,0.179,10,-12.188,1,0.0584,0.778,2.67e-06,0.083,0.135,74.966,143233,4
685,0vh2G2vegSoPCJ8yRRVCqj,MDC,Bye Bye Ronnie,This Bloods for You...Millions of Damn Christians,10,5JQSncL9xdFUl0FrdYMWV0,0.208,0.911,0,-7.001,1,0.126,0.00935,0.00512,0.112,0.165,94.513,162586,4
686,0iSOyKRrxFsV3oEULLLFbC,Ea$y Money,Intro,7 Grams,0,"2euOp64AlH80wue5CdwwrF, 7zJe3AdkmfdauWGyaartgW",0.55,0.537,8,-6.718,1,0.113,0.793,4e-05,0.623,0.791,70.64,21813,4
687,0vQKBfayB8cW8THJu2zMOY,Eshon Burgundy,Blood Money,The Fear of God,17,25VsRrXJg8wvvMSSVwmp8E,0.562,0.761,1,-5.892,1,0.16,0.0777,0.0,0.251,0.231,152.1,261053,4
688,1m3CdjwwPfS9KdQxRPbhOy,A June & J Beat,Do You know,Dreamer,0,"5HuuQuiLH7Jh8J1WtpGHhv, 6CMchzsvIKSSmiggJ6qFPp",0.878,0.826,1,-4.85,1,0.0523,0.355,0.00362,0.0571,0.82,96.996,201655,4
689,2WEjnHv13jEmhTm7xws6BM,Pastor Troy,No Mo Play in GA Pt. 2,Universal Soldier,21,3D04N2X2w6vUGeyG94FBaY,0.901,0.845,5,-4.888,0,0.537,0.0917,0.0,0.353,0.628,142.006,260773,4
690,6HvCOJvbEzVTmEFmv79pTf,Black Coffee,We Dance Again,We Dance Again,45,"6wMr4zKPrrR0UVz08WtUWc, 2nrShcJFP8D5bQT8RgdBhH",0.676,0.352,7,-18.299,1,0.0482,0.171,0.58,0.111,0.489,122.017,281193,4
691,5WNYg3usc6H8N3MBEp4zVk,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),Flower Boy,74,"4V8LLVI7PbaPR0K2TGSxFF, 7pbDxGE6nQSZVfiFdq9lOL, 1mSJCvDX0W7Dn7S9C6vmvI",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,320720,4
692,3TtetPrmABkCsz434w7eYy,King Veganismus One,Gurke als Salami,Obergrenze für Fotzen,4,"3ZOgm09VMn9fWxU9EdqM28, 6FQaIOoSrVt5foqvas7YLD, 4iElJlweIVbgo9QAxew9od",0.623,0.674,7,-5.86,1,0.384,0.0537,0.0,0.184,0.782,133.645,199130,4
693,1jaLs9SpTQJip2s1fKGwpi,M. Ronson,Uptown Funk,Everlasting,1,"0qpbxaHXDK9S7OkeS7EGnW, 1BoAp5znSUb56xdgc6UI9E, 0Kg6lJWk7hUSj0k8QY78ul, 4FCHUPUMMb6ONEMCAslXZZ, 1aL6iyEiEE7PYUVSr2k8nU, 71OHPAImKSJzRHNWBEpmep, 0KiwXMoOCIQBmMkRqCKuvJ, 4HN4kI5cnGcKpImgitiztA, 3wKaUL7RUweD3ZEdUzlb0N, 3KWoJTe2MucEAKNTWbLaJo, 3lZiDW0bJvXkCTaIbi8hvz, 7wabkXu5NCztXS7VSRSB7R, 2FcPMmGcVkPZYqMmHv4C8u, 7LR89zQHq8KD886efT6oZK, 6e5NBWdG8gQ8TYizohQ2ha, 7tkx9yVUnqKjrmbZrrgDFT, 1Ox0AQjUXwWqmTGjnCJU1B, 0ZjTxt2VVwIc2880AX1zqE, 0nwfjxnR1N6SXHIDAM0JEn, 48iDtszNR3RDvDK6msr0cr, 64odUnC72MwIzEFRKqJ1el, 7Cg3Lh1YQjZoE27TN1tc1o, 7tPFE0OHrq6QpJ4dhUAeuY, 5PNiJKI8u1fH9Zl4xZiyWI",0.924,0.615,7,-4.542,1,0.0657,0.0973,0.899,0.0682,0.832,115.044,271787,4
694,5Qrz2yiIek61N7AA3PuKlP,Auvie Sinclair,Tracers,Float!,0,6ipXxf4hCYh1XJXPto9egc,0.649,0.764,0,-9.205,1,0.0812,0.000451,0.0215,0.152,0.386,122.947,234146,4
695,5LBsjW8qNjTpHFPeBoVwca,Rag'n'Bone Man,As You Are - Shy FX Remix,As You Are (Remixes),49,"4f9iBmdUOhQWeP7dcAn1pf, 5oDtp2FC8VqBjTx1aT4P5j",0.71,0.629,8,-5.792,1,0.116,0.0712,8.72e-05,0.561,0.835,82.028,205629,4
696,6jIakPfqOLPih5zWwGouMi,SahBabii,Racist,Barnacles,43,7GuUYiGZOzQwq4L6gAfy1T,0.785,0.701,1,-9.828,1,0.152,0.0776,5.25e-06,0.097,0.278,137.972,153724,4
697,1NM7JG8WQAencOkTZuaSv4,Billyracxx,Hype,"Butterflies, Pt. 2",2,6S4PaG0wJvZOUPxbnrvN4O,0.785,0.513,1,-9.286,0,0.459,0.0393,0.0,0.178,0.712,79.922,126017,4
698,3lO6yRrWLH0JEuYqcw8At7,Big Mello,Playa Made,The Gift,2,7cTUKWe96m3QwHMkDPnw8l,0.918,0.741,11,-3.653,1,0.222,0.113,0.0,0.0745,0.898,94.968,237560,4
699,57QievAWQ13DWl20Obiz8E,Offset,Father Of 4 (feat. Big Rube),FATHER OF 4,49,"4DdkRBBYG6Yk9Ka8tdJ9BW, 39uOfkRb9XnAEW9zs3JCbb",0.736,0.515,1,-7.739,1,0.163,0.384,4.31e-06,0.113,0.421,149.977,259834,4
700,4wnpc204pQre07MtToKv3e,CHRIST DILLINGER,New Prada (feat. Lil Darkie),New Prada (feat. Lil Darkie),25,"5wtRHmD5xeAYuwxiteR5t3, 62F9BiUmjqeXbBztCwiX1U",0.933,0.439,11,-9.441,1,0.716,0.0247,0.0,0.146,0.665,130.042,209001,4
701,3VXzFjqDLqFsMwxmpoR0co,The Pack,Fly - Main Version - Explicit,Based Boys,21,5M6GE2n46o0qBIyGXtzdQz,0.849,0.638,6,-8.359,1,0.326,0.00946,0.0,0.152,0.523,105.008,240453,4
702,0bsp6CwhvjmgPKmMiZOLu9,6ix9ine,CHOCOLATÉ,Day69: Graduation Day,48,7gZfnEnfiaHzxARJ2LeXrf,0.581,0.863,9,-2.855,0,0.0648,0.275,0.0,0.403,0.519,132.085,182727,4
703,7AfoVVRv3unCBEXNZnf2mj,San Holo,Fly,Cosmos EP,49,0jNDKefhfSbLR9sFvcPLHo,0.676,0.716,2,-7.912,1,0.0425,0.0121,0.185,0.124,0.31,144.983,265655,4
704,49v7kRlVxnwrrJzCRxeRXl,RL Grime,Undo - AWAY Remix,"NOVA (The Remixes, Vol. 1)",58,"5eIbEEQnDM8yuDVB0bimSP, 3KV3p5EY4AvKxOlhGHORLg, 2jku7tDXc6XoB6MO2hFuqg, 2ZmerElhvxg8uVKCmlZ4ij",0.72,0.633,5,-5.212,0,0.0633,0.137,0.00157,0.122,0.634,140.027,212571,4
705,2Zy7XVdxyZQB8xp5xbpJdl,Travis Scott,way back,Birds In The Trap Sing McKnight,68,0Y5tJX1MQlPlqiwlOH1tJY,0.396,0.554,0,-5.048,1,0.0488,0.222,0.0,0.612,0.17,117.384,272501,4
706,6VCq9JcEi9EbEKl8XIdCgk,City Morgue,Arson,CITY MORGUE VOL 1: HELL OR HIGH WATER,52,"1kMVs324xI4K0tQrKqA4c4, 4G1zP5i0r57g1c1CxrPhfM, 7fFfPSHnrplQpezV79CFYc",0.609,0.804,11,-7.027,1,0.139,0.000194,0.0,0.302,0.414,159.967,160427,4
707,2MKIadkPrRqaivpyn6cnI0,dodie,Monster,Human,64,21TinSsF5ytwsfdyz5VSVS,0.831,0.606,9,-7.694,1,0.107,0.694,0.000109,0.0635,0.944,100.013,245847,4
708,3EdyIPSFLrYJ5BfGxdBrfM,blackwinterwells,nicotine,nicotine,31,"4tF39UYlbBLqTo5JK3qX1u, 2NSBzBPu05xNzAUv10mdTc",0.695,0.421,9,-9.968,1,0.0895,0.571,0.0,0.511,0.415,155.065,97637,4
709,0Gb39kgUzxyOY2DjmX9dbR,Xcese,B.u.l.t.o.,Illuminati,1,6q0a8EJVDLXee3CE2FHpIv,0.74,0.893,7,-5.048,1,0.203,0.0146,0.0,0.384,0.751,91.047,159213,4
710,3xwRGxaRIttdsouytJPaTV,KÖK$VL,Pide,Pide,11,"5fO16dsHVrojWL2mPzcdpq, 1ITjgqpqMDJlqZGAK3mlPQ",0.795,0.533,8,-7.466,1,0.0697,0.0235,0.00156,0.111,0.338,140.022,186643,4
711,68Te23hQKaq03lOwMSbwV0,Clika 1,Dirty Money,Clika One,16,7DqvKC9ApuKJTk1oQbLi9Y,0.74,0.718,11,-8.7,0,0.0908,0.00395,0.0,0.179,0.586,86.846,245320,4
712,7yqhet62OaYhMyTkWTKA0g,Jaxxon D. Silva,Lalaland,Lalaland (feat. Skepta),35,"2xyB69da0CCHYgs9WUgFr1, 2p1fiYHYiXz9qi0JJyxBzN",0.862,0.266,1,-12.324,1,0.21,0.0475,3.85e-05,0.112,0.0463,140.011,130252,4
713,2S7weSIeKAXQ5W7e8tXOdA,Herbal T,Grillin,Lo-Fi Blow Dry,15,14Re45nZLhVUv0Jl6RyAmf,0.856,0.656,10,-5.587,0,0.362,0.0694,0.0,0.168,0.389,104.034,169763,4
714,4WcFlzdrIsOsJM5vglsl5S,Keak Da Sneak,Playa Like Me,Deified,21,1sPpJhevOYz54gNgeh2LaV,0.635,0.706,6,-6.494,1,0.255,0.00964,3.8e-05,0.11,0.179,96.006,263747,4
715,6x4qpJ6QNyAMpw03VL2jn8,Above The Law,One Time Two Meny,Uncle Sam's Curse,14,1YStXHRj5phGb2LGCudZ6N,0.764,0.693,1,-8.846,0,0.301,0.0606,0.00302,0.325,0.555,170.072,289387,4
716,1JoJIxAA1a7RIobbna39JV,Maxo Kream,Still,Brandon Banks,43,6xS5PpBWaVYraexEkEjjXv,0.901,0.458,1,-8.972,1,0.107,0.00576,0.0,0.15,0.178,114.055,145458,4
717,4abXyBndn98651BwniqrNC,JID,Doo Wop,The Never Story,42,6U3ybJ9UHNKEdsH7ktGBZ7,0.522,0.191,6,-15.47,1,0.0836,0.757,0.00417,0.158,0.666,83.571,75265,4
718,5tHCCWBWGXgFJWzKCuYinW,Radikal Chef,Šéfkuchár bars,FREERIDE 3,24,5Bdw1DlKOvAJkLbZ7Xb7Zq,0.701,0.782,10,-6.747,0,0.329,0.319,0.0,0.129,0.445,170.166,193000,4
719,7MgsELbcAh7S5oMBHt6ZBB,Young Assassin,"Get It, gotta Go (feat. Easy Money & Swizzz)",Assassination,0,"1OQA9ZE6xjX1zRmgUucF80, 6bGwBhIoPcUk0UauuLa9qn, 3nSjdp5h4cbbTOn59qKKHR",0.666,0.882,11,-4.707,0,0.351,0.224,0.0,0.0728,0.446,76.248,243959,4
720,5HucPKRTdFUOHI5ffgIhTh,Jesus Jones,Right Here Right Now - The Martyn Phillips Mix,The Remixes,10,0roeI3yPusDWwWRzAqTopw,0.683,0.593,2,-10.666,1,0.0359,0.000623,0.0577,0.0691,0.404,106.843,347800,4
721,6CrxTqzWx5k0Bi4SVQPDP4,ILL Bill,Peace Sells,What's Wrong With Bill?,21,1mMjwoytmHP5dTJbIQxN4V,0.63,0.708,9,-8.317,0,0.35,0.0745,0.0333,0.0718,0.831,89.938,216067,4
722,5do7Ql6G8N03fY6G9Y08Ec,Rainbow Kitten Surprise,Goodnight Chicago,RKS,56,4hz8tIajF2INpgM0qzPJz2,0.725,0.362,7,-12.424,1,0.0643,0.84,0.181,0.106,0.249,119.938,231907,4
723,1aDP71fNmzbVld0KM3Tdel,WC,Keep It 100,Guilty By Afilliation,20,3NgwMzys77S7sgfh2W5k0V,0.922,0.484,1,-7.211,0,0.348,0.0145,0.0,0.127,0.561,93.021,257920,4
724,3aGdUMCPzgD9f0Mjvwk5nJ,Recess Radio,Suicide Bird,Stop Apologizing Start Punching,8,76whwWZPwPoPY0e6ZP2doW,0.686,0.853,9,-6.651,1,0.401,0.457,0.0,0.706,0.867,181.902,205714,4
725,2HR00WbBlm4KB8z41z8VEr,PTK,Ungerächte Welt,Ungerächte Welt,23,3Y3DTBhCrSM8Jw21adKpb9,0.857,0.744,5,-5.865,0,0.245,0.00849,0.0,0.0406,0.298,91.976,206414,4
726,2CKMoWIQt59VKyt27PRV7g,8ruki,Juul,Green Lobby,17,"0ATaMBIaHwtM6LZpQam5r2, 6VFmbFAxREz5yQQwy4aSis, 4K30jReY7UXKmG1Q93joPY",0.694,0.667,1,-9.207,1,0.098,0.363,0.00365,0.249,0.477,150.08,134552,4
727,4s3PXhyMQkOgdQmDFekgv1,Phil J.,Too Much Sauce,Foreigner,13,5D2KHBBywjO32ifLVWSci9,0.946,0.608,11,-3.708,0,0.214,0.0976,0.0,0.0684,0.701,132.921,218385,4
728,7jeTgr89idzEp8uv111bPN,Granuja,Parpadeos,Vergüenza Propia,33,5KBPxIED8ejHkvhs4KCzyS,0.882,0.37,5,-8.872,1,0.379,0.19,0.000109,0.0991,0.531,92.026,182609,4
729,7Biow9RvZhHkOMOvHHpGh1,Akajou,March 19th,March 19th,1,0lRszsYIqif6vYtSES4GsH,0.623,0.66,1,-10.801,1,0.516,0.243,1.73e-05,0.937,0.85,84.878,200976,4
730,1O01cSag3DaCGneWQgPBL4,Lil Pump,Drop Out,Harverd Dropout,49,3wyVrVrFCkukjdVIdirGVY,0.95,0.573,0,-6.31,1,0.138,0.00306,0.0,0.0887,0.549,120.032,121000,4
731,3ReeLISO49SiMog7gBtMV3,NEW INJURIES,WE CHILLIN',#6,0,2k6SJuBTogFk69VC2mrrhU,0.43,0.682,7,-15.967,1,0.0882,0.186,0.279,0.284,0.177,79.867,120000,4
732,0F5qTnLuc8gDVodPoRUCOc,Meganoidi,Zeta reticoli,Outside the Loop Stupendo Sensation,47,0hE20Z0HAEHnVHM0v84MVR,0.753,0.775,9,-7.271,1,0.0574,0.138,0.00227,0.665,0.166,125.172,292757,4
733,0OKBLgMlHouNpvVpyN99pv,Wax And EOM,The Adventures Of Larry And Tina,Liquid Courage,21,2K0LF6QyWqqrI5juYskusB,0.419,0.646,2,-8.144,0,0.0952,0.223,0.0026,0.109,0.498,74.163,300480,4
734,4GR9MdPIvrkxcEJ4RUbxPk,RL Grime,Atoms - Said the Sky Remix,"NOVA (The Remixes, Vol. 1)",56,"5eIbEEQnDM8yuDVB0bimSP, 3gIRvgZssIb9aiirIg0nI3, 4LZ4De2MoO3lP6QaNCfvcu",0.519,0.742,3,-3.554,1,0.061,0.315,8.42e-05,0.0836,0.246,127.971,255117,4
735,6Bt6I5FpkyfgHsOQaDqkAS,Eanternet,Logout,Eanternet,0,"7qXYm8aMEH17chTxIWG0bD, 4R1xmk4ShkM5ccDT38AtjO",0.833,0.523,8,-8.519,1,0.41,0.443,0.0,0.505,0.35,93.005,244032,4
736,1AS1XHaAjFpzxcPgJ45mPw,Bloodz Boi,I Hope I Luv U Like How I Luv My Drugs,I Hope I Luv U Like How I Luv My Drugs,15,"1U21I6Gqa4EyPwf7hJ1Phg, 06a2LUiG8LAtoEgzZWCkiM, 7A2xUGz3Mbq2tJdMfILN34",0.645,0.37,2,-17.309,1,0.0554,0.19,0.000485,0.0882,0.199,144.069,246727,4
737,5cem0uZNyhgoyoqlQOMKkd,Primer Dan,No Reces por Mi,Mal Clima,3,3oWpBxoY21p0IAj1DjZQ9P,0.592,0.716,8,-7.913,1,0.169,0.0372,5.61e-05,0.161,0.489,174.044,315200,4
738,2f3E6DIwTVTZldfqEemBm1,Sidoka,Mentiroza,Mentiroza,50,"7EyzyrMNgqiK8bMrbkOT9l, 3u1E4mxLVxR4NAHZwO38XT",0.886,0.553,3,-9.451,0,0.134,0.509,4.3e-05,0.0981,0.344,125.979,246229,4
739,3GZd1aDsgKL71Kt3VIp0hc,NLE Choppa,Narrow Road (feat. Lil Baby),Narrow Road (feat. Lil Baby),76,"0ErzCpIMyLcjPiwT4elrtZ, 5f7VJjfbwm532GiveGC0ZK",0.614,0.553,7,-8.225,1,0.169,0.0306,0.0,0.203,0.161,159.999,240297,4
740,7FOsNVvpF8XdrFb7HSFNCd,Playingtheangel,Карнавальный дракон,CARNIVAL DRAGON,27,5LrzvQVGJUmt227QAUfR5x,0.48,0.719,6,-6.432,1,0.138,0.00522,0.0,0.257,0.383,151.629,202105,4
741,54qEzkh9OGqNqC3c3gmf9F,Sicx,Once Upon a Time,Dead For Life,6,6WZLXlRr05R9lSdJW7jDkM,0.568,0.588,6,-13.063,0,0.167,0.00757,0.0,0.0645,0.877,166.699,254067,4
742,2DKeJUoaXW0XYyJIKFtwJ6,Pop Music Workshop,Wait Till I Get Home (Αs performed by C Note),"Pro Backing TracksC, Vol. 1",0,5D13RHlJ2Le5Iytcl2xzE9,0.789,0.414,0,-11.608,1,0.0383,0.0546,0.000291,0.159,0.96,111.194,208654,4
743,0e2gPqyQPzDxslJLguEJ9H,Maxo Kream,KKK,#Maxo187,28,6xS5PpBWaVYraexEkEjjXv,0.703,0.536,10,-10.679,1,0.27,0.539,0.0,0.107,0.642,106.06,221856,4
744,2pRoKixYhQ8eSWesnWzZCI,Little Bruce,"Scraper, Scraper",Mac Dre Presents Thizz Nation Vol. 4,5,"3fjAQc2V7XBUBr6CGpLD0D, 4KaPpMa2dJyBtUS2UoJTyM",0.874,0.864,6,-6.524,0,0.236,0.0389,0.0,0.0575,0.812,128.008,217507,4
745,6JyN1iaxLulrLFXovZ2lhe,Paxquiao,Lit,Covid-19 Pax,3,1YhthHHCDrrokQ3xsYImWd,0.838,0.433,1,-11.437,1,0.241,0.198,0.0,0.27,0.196,128.887,141845,4
746,0Fs4DQKvmk5DPHfmOa3vZX,Busta Rhymes,Arab Money - Dirty,Back On My B.S.,40,"1YfEcTuGvBQ8xSD1f53UnK, 1iqf0x89oxmmAFv9w9hiJM",0.735,0.75,7,-5.056,1,0.34,0.241,0.0,0.151,0.583,93.225,165213,4
747,0ZWvo02qugJAKf2HjdD4fT,6ix9ine,BUBA,Day69: Graduation Day,49,7gZfnEnfiaHzxARJ2LeXrf,0.731,0.851,9,-3.58,1,0.21,0.00354,0.0,0.38,0.391,132.06,118864,4
748,6DsxaMHm4pKFijHZaWowkZ,The Royal Concept,Shut The World,Royal,23,7LAucJAvbQa7ZIA0qP8YI2,0.365,0.824,2,-5.116,1,0.042,9.9e-06,7.9e-06,0.0929,0.391,160.928,244907,4
749,0pZUtEL4oKQEeI3omlt9dg,Sidoka,Ela Adora Veneno,Ela Adora Veneno,47,"7EyzyrMNgqiK8bMrbkOT9l, 6QuV7w29AgBJFHxKVzRyJY, 6PERJZF7wohA034PAxDK0b",0.86,0.487,10,-11.992,0,0.326,0.0317,0.00076,0.111,0.169,134.916,221818,4
750,1zsAAnB6dMpGOvXjoYP9Um,"Tyler, The Creator",Yonkers,Goblin,62,4V8LLVI7PbaPR0K2TGSxFF,0.712,0.759,11,-5.397,1,0.334,0.016,0.0808,0.217,0.738,79.103,249333,4
751,2ZivcdlfsUbpNFAYlMoSkY,Curren$y,Forever,Gran Turismo,26,"6X8WdFjrNhXATMDSs26aCc, 5v0XTlB9FqNvfBfnw8n5b0",0.72,0.715,2,-7.833,1,0.229,0.27,0.0,0.0744,0.851,76.966,144935,4
